uid,flight_year,flight_month,carrier,carrier_name,locationID,airport_name,arr_flights,arr_del15,carrier_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,weather_delay,nas_delay,security_delay,late_aircraft_delay
4195,2014,7,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",90,23,11.81,0,7.6,2,0,116,72,0,358
4196,2014,7,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",31,4,1.51,0,0.22,0,1,0,97,0,17
4197,2014,7,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",29,15,5.91,0,7.75,0,0,16,62,0,679
4198,2014,7,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1369,269,44.62,0.44,116.87,28,9,622,3504,16,6156
4199,2014,7,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",93,13,4.53,0,3.72,0,0,0,156,0,111
4200,2014,7,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",177,39,9.87,0,8.19,4,1,232,492,0,337
4201,2014,7,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",216,45,6.88,0,14.59,4,1,416,474,0,503
4202,2014,7,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",119,27,12.11,0.81,4.71,1,1,14,318,13,205
4203,2014,7,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",62,13,3.59,0,3.9,0,0,63,158,0,267
4204,2014,7,MQ,Envoy Air,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",91,16,9.38,0,3.36,5,0,152,30,0,128
4205,2014,7,MQ,Envoy Air,EYW,"Key West, FL: Key West International",151,12,1.15,0,3.32,1,0,101,121,0,100
4206,2014,7,MQ,Envoy Air,SPI,"Springfield, IL: Abraham Lincoln Capital",62,9,1.8,0,5.33,2,1,103,21,0,350
4207,2014,7,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",86,19,6.76,0.42,6.7,2,0,38,120,13,278
4208,2014,7,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",81,21,3.28,0,6.13,5,1,8,535,0,222
4209,2014,7,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",93,30,12.94,0,5.92,0,1,0,288,0,391
4210,2014,7,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",92,16,5.54,0,3.86,2,1,14,166,0,223
4211,2014,7,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",31,6,2.99,0,1.4,0,0,0,140,0,51
4212,2014,7,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",31,6,2.47,0,0.97,1,0,0,66,0,31
4213,2014,7,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4993,829,133.61,1.01,447.45,39,1,485,7020,78,24081
4214,2014,7,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",727,145,59.74,0,66.76,36,0,12,590,0,3396
4215,2014,7,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",481,122,42.4,0,59.79,10,1,46,734,0,3794
4216,2014,7,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",466,101,42.63,0,37.16,6,0,181,601,0,2312
4217,2014,7,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",904,135,47.16,0,53.22,10,0,69,917,0,3221
4218,2014,7,MQ,Envoy Air,TYR,"Tyler, TX: Tyler Pounds Regional",91,17,6.73,0,6.26,3,0,1,147,0,187
4219,2014,7,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",544,114,41.02,0.42,50.49,12,2,25,678,10,2545
4220,2014,7,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",893,189,65.84,0,89.89,16,0,22,909,0,5185
4221,2014,7,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",643,81,26.81,0.83,37.48,1,0,64,638,20,2224
4222,2014,7,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",335,76,24.25,0,38.27,7,1,0,378,0,2087
4223,2014,7,OO,SkyWest Airlines Inc.,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",116,17,4.48,0,11.21,0,0,17,19,0,621
4224,2014,7,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3714,1147,98.71,1,460.87,283,4,521,34392,22,27500
4225,2014,7,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3709,962,128.55,0,547.59,113,1,1138,11237,0,32435
4226,2014,7,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4547,1052,144.55,1,534.36,113,35,1410,17971,41,30272
4227,2014,7,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4821,471,131.64,1.97,256.13,23,1,1080,2340,93,15050
4228,2014,7,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1278,320,63.06,0.38,176.53,42,11,287,3585,9,11753
4229,2014,7,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",518,156,41.23,0,80.63,17,3,622,1134,0,4987
4230,2014,7,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",461,83,32.93,0,39.18,12,0,50,383,0,2191
4231,2014,7,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",61,10,5.63,0,0.25,1,0,0,161,0,24
4232,2014,7,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",643,92,22.85,0.38,38.46,17,0,516,727,6,2737
4233,2014,7,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",117,9,4.02,0,2.98,1,0,0,34,0,286
4234,2014,7,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",86,6,3.98,0,0.02,3,0,0,49,0,6
4235,2014,7,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",148,14,11.55,0,1.21,2,0,0,37,0,59
4236,2014,7,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",139,45,14.98,0,18.88,0,0,0,315,0,1156
4237,2014,7,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1975,268,48.87,0,130.13,42,4,699,2565,0,9595
4238,2014,7,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",279,56,20.03,1.4,22.03,7,2,174,365,115,1215
4239,2014,7,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",135,42,15.01,0,21.48,3,0,0,183,0,1014
4240,2014,7,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2057,366,80.95,0,188.68,54,10,452,2644,0,11085
4241,2014,7,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",174,21,7.47,0,7.46,0,0,0,178,0,256
4242,2014,7,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",400,68,16.09,0,42.29,29,0,0,263,0,2401
4243,2014,7,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",797,92,23.52,0,59.53,11,0,76,275,0,3189
4244,2014,7,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",695,83,21.2,0,43.19,3,1,136,692,0,2698
4245,2014,7,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",119,29,12.28,0,13.32,3,2,35,85,0,575
4246,2014,7,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",214,63,21.01,0,33.01,7,1,87,352,0,1789
4247,2014,7,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",198,39,14.11,0,15.99,5,0,54,298,0,809
4248,2014,7,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",317,37,14.78,0,15.62,3,0,47,131,0,626
4249,2014,7,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",158,43,15.91,0,15.18,7,0,85,431,0,967
4250,2014,7,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",220,61,20.26,0,25.85,3,0,0,484,0,1671
4251,2014,7,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",255,56,26.07,0,21.83,0,0,42,220,0,1190
4252,2014,7,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",605,117,36.91,0,63.44,36,1,64,445,0,3780
4253,2014,7,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",51,9,3.5,0,3.95,1,0,0,46,0,115
4254,2014,7,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",512,100,33.61,1.1,40.21,6,0,44,833,22,2036
4255,2014,7,OO,SkyWest Airlines Inc.,CLD,"Carlsbad, CA: McClellan-Palomar",233,32,10.33,0,15.27,0,1,16,132,0,566
4256,2014,7,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",332,104,29.09,2.13,41.18,5,0,312,1279,117,2617
4257,2014,7,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",175,27,19.21,0,5.31,3,0,0,65,0,261
4258,2014,7,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",305,58,27.68,0,20.99,2,0,202,272,0,870
4259,2014,7,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",44,6,3.41,0,1.19,2,0,0,171,0,67
4260,2014,7,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",430,94,25.88,0,54.95,11,0,79,388,0,3237
4261,2014,7,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",101,31,9.4,0,14.95,3,1,0,325,0,646
4262,2014,7,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",155,15,9.14,0,1.98,1,0,0,85,0,37
4263,2014,7,OO,SkyWest Airlines Inc.,SPI,"Springfield, IL: Abraham Lincoln Capital",93,24,3.87,0,18.17,5,0,0,53,0,867
4264,2014,7,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",351,104,38.76,0,39.17,1,0,14,876,0,2198
4265,2014,7,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",307,65,13.2,0,41.69,9,0,21,271,0,2589
4266,2014,7,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",93,19,4.27,0,13.49,12,0,0,64,0,750
4267,2014,7,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",62,12,6.46,0,4.03,2,0,2,56,0,349
4268,2014,7,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",76,13,3.91,0,8.21,0,0,0,51,0,384
4269,2014,7,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",184,54,21.16,0,21.04,7,1,0,429,0,1337
4270,2014,7,OO,SkyWest Airlines Inc.,WYS,"West Yellowstone, MT: Yellowstone",70,1,1,0,0,0,1,0,0,0,0
4271,2014,7,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",58,5,1.93,0,2.83,0,0,0,18,0,200
4272,2014,7,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",85,13,6.17,0,6.28,0,0,0,19,0,370
4273,2014,7,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",62,9,2.05,0,4.74,0,0,0,46,0,190
4274,2014,7,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",639,107,31.34,0,49.72,5,2,19,790,0,2223
4275,2014,7,OO,SkyWest Airlines Inc.,ISN,"Williston, ND: Sloulin Field International",108,9,6.88,0,1,1,1,53,5,0,35
4276,2014,7,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",181,29,15.26,0,9.03,0,1,181,81,0,358
4277,2014,7,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",394,73,30.13,0,25.29,9,1,16,480,0,993
4278,2014,7,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",93,21,6.45,0.1,4.04,0,0,212,232,3,311
4279,2014,7,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",113,29,5.38,0,16.99,4,0,41,127,0,778
4280,2014,7,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",414,89,27.16,0.96,50.25,3,0,38,357,24,3083
4281,2014,7,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",183,22,11.66,0.67,6.05,2,0,0,84,12,332
4282,2014,7,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",27,9,5.39,0,1.91,0,0,0,44,0,102
4283,2014,7,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",210,54,22.57,0,20.71,8,0,27,275,0,1235
4284,2014,7,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",767,220,84.22,0,96.69,20,2,47,1241,0,5701
4285,2014,7,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",180,36,17.05,0,8.46,9,1,88,295,0,336
4286,2014,7,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",120,28,7.51,0,14.35,7,2,167,215,0,809
4287,2014,7,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",260,64,8.45,0,37.45,31,3,452,544,0,2232
4288,2014,7,OO,SkyWest Airlines Inc.,CEC,"Crescent City, CA: Jack McNamara Field",85,34,6.41,0,20.51,9,2,115,185,0,1432
4289,2014,7,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",410,80,30.44,0,37.53,20,2,0,469,0,2146
4290,2014,7,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Gillette Campbell County",124,19,10.92,0,2,0,0,50,177,0,60
4291,2014,7,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",239,33,15.47,2,9.53,7,0,0,155,55,606
4292,2014,7,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",146,12,5.42,1,3.41,0,0,0,52,16,119
4293,2014,7,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",89,10,5.94,0,1.65,1,0,182,10,0,59
4294,2014,7,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",486,90,24.7,0,53.58,10,0,0,375,0,3268
4295,2014,7,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",221,31,20.06,0,5.62,0,1,0,136,0,232
4296,2014,7,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Field",52,3,2.15,0,0,0,0,0,20,0,0
4297,2014,7,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",31,10,4.25,0,2.85,0,1,0,82,0,130
4298,2014,7,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",61,19,8.94,0,1.87,0,0,49,414,0,78
4299,2014,7,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",37,14,3.12,0.34,5.94,0,0,76,91,11,319
4300,2014,7,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",385,95,38.41,0.98,33.77,7,3,402,638,126,1853
4301,2014,7,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",10,5,1,0,1,1,0,0,90,0,21
4302,2014,7,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",316,110,44.35,0,40.82,9,3,94,825,0,2010
4303,2014,7,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",362,85,32.1,0,36.57,3,1,110,499,0,2092
4304,2014,7,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",198,48,16.68,0,11.13,4,3,230,604,0,518
4305,2014,7,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",62,13,3.86,0,7.33,3,0,0,38,0,424
4306,2014,7,OO,SkyWest Airlines Inc.,VEL,"Vernal, UT: Vernal Regional",54,1,1,0,0,1,0,0,0,0,0
4307,2014,7,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",53,3,1.8,0,1.02,2,0,0,5,0,32
4308,2014,7,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62,2,1.93,0,0,3,0,0,1,0,0
4309,2014,7,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",60,15,4.07,0,8.29,10,0,0,120,0,480
4310,2014,7,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",62,4,2.38,0,1.32,0,0,0,10,0,30
4311,2014,7,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",60,14,5.86,0,3.29,1,0,39,183,0,262
4312,2014,7,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",117,9,3.09,0,3.59,1,0,81,24,0,137
4313,2014,7,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",57,11,6.08,0,2.48,1,0,0,64,0,144
4314,2014,7,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",92,15,7.25,0,1.89,0,0,0,156,0,60
